Date,Price,Price_per_gram
2010-04-16,1136.300048828125,36.532895
2010-04-19,1135.199951171875,36.497526
2010-04-20,1138.5999755859375,36.606839
2010-04-21,1148.199951171875,36.915486
2010-04-22,1142.300048828125,36.725799
2010-04-23,1153.0999755859375,37.073025
2010-04-26,1153.5,37.085886
2010-04-27,1161.699951171875,37.349521
2010-04-28,1171.300048828125,37.658171
2010-04-29,1168.4000244140625,37.564933
2010-04-30,1180.0999755859375,37.941095
2010-05-03,1182.699951171875,38.024686
2010-05-04,1168.5999755859375,37.571362
2010-05-05,1174.5999755859375,37.764266
2010-05-06,1196.9000244140625,38.481229
2010-05-07,1210.0,38.902403
2010-05-10,1200.4000244140625,38.593757
2010-05-11,1219.9000244140625,39.220697
2010-05-12,1242.699951171875,39.953731
2010-05-13,1228.800048828125,39.506839
2010-05-14,1227.4000244140625,39.461827
2010-05-17,1227.699951171875,39.47147
2010-05-18,1214.300048828125,39.040653
2010-05-19,1192.5999755859375,38.34298
2010-05-20,1187.800048828125,38.188658
2010-05-21,1175.699951171875,37.799631
2010-05-24,1193.800048828125,38.381563
2010-05-25,1197.800048828125,38.510166
2010-05-26,1213.300048828125,39.008502
2010-05-27,1211.9000244140625,38.963491
2010-05-28,1212.199951171875,38.973133
2010-06-01,1224.800048828125,39.378236
2010-06-02,1220.5999755859375,39.2432
2010-06-03,1208.300048828125,38.847749
2010-06-04,1216.199951171875,39.101736
2010-06-07,1239.300048828125,39.844422
2010-06-08,1244.0,39.995529
2010-06-09,1228.5,39.497192
2010-06-10,1220.800048828125,39.249633
2010-06-11,1228.9000244140625,39.510053
2010-06-14,1223.300048828125,39.33001
2010-06-15,1233.199951171875,39.648299
2010-06-16,1229.300048828125,39.522914
2010-06-17,1247.5,40.108056
2010-06-18,1257.199951171875,40.419917
2010-06-21,1239.699951171875,39.857279
2010-06-22,1239.9000244140625,39.863711
2010-06-23,1234.0999755859375,39.677236
2010-06-24,1245.5,40.043755
2010-06-25,1255.800048828125,40.374909
2010-06-28,1238.199951171875,39.809053
2010-06-29,1242.0,39.931227
2010-06-30,1245.5,40.043755
2010-07-01,1206.300048828125,38.783447
2010-07-02,1207.4000244140625,38.818812
2010-07-06,1194.800048828125,38.413714
2010-07-07,1198.5999755859375,38.535884
2010-07-08,1195.800048828125,38.445864
2010-07-09,1209.5999755859375,38.889542
2010-07-12,1198.5,38.53267
2010-07-13,1213.300048828125,39.008502
2010-07-14,1206.800048828125,38.799523
2010-07-15,1208.0999755859375,38.841316
2010-07-16,1188.0,38.195087
2010-07-19,1181.699951171875,37.992536
2010-07-20,1191.5,38.307615
2010-07-21,1191.5999755859375,38.310829
2010-07-22,1195.5,38.436218
2010-07-23,1187.699951171875,38.18544
2010-07-26,1183.0,38.034333
2010-07-27,1158.0,37.230565
2010-07-28,1160.4000244140625,37.307727
2010-07-29,1168.4000244140625,37.564933
2010-07-30,1181.699951171875,37.992536
2010-08-02,1183.4000244140625,38.047194
2010-08-03,1185.199951171875,38.105063
2010-08-04,1193.699951171875,38.378345
2010-08-05,1197.199951171875,38.490872
2010-08-06,1203.4000244140625,38.690209
2010-08-09,1200.699951171875,38.6034
2010-08-10,1196.199951171875,38.458721
2010-08-11,1197.5,38.500519
2010-08-12,1214.800048828125,39.056729
2010-08-13,1214.9000244140625,39.059943
2010-08-16,1224.5,39.368589
2010-08-17,1226.5999755859375,39.436105
2010-08-18,1229.699951171875,39.535771
2010-08-19,1233.800048828125,39.667593
2010-08-20,1227.199951171875,39.455395
2010-08-23,1226.9000244140625,39.445752
2010-08-24,1231.800048828125,39.603291
2010-08-25,1239.5,39.85085
2010-08-26,1235.4000244140625,39.719033
2010-08-27,1236.0,39.738323
2010-08-30,1237.0999755859375,39.773688
2010-08-31,1248.300048828125,40.133779
2010-09-01,1246.300048828125,40.069477
2010-09-02,1251.5,40.236659
2010-09-03,1249.199951171875,40.162711
2010-09-07,1257.300048828125,40.423135
2010-09-08,1255.5999755859375,40.368477
2010-09-09,1248.9000244140625,40.153068
2010-09-10,1244.5,40.011604
2010-09-13,1245.0999755859375,40.030894
2010-09-14,1269.699951171875,40.821801
2010-09-15,1266.699951171875,40.725349
2010-09-16,1271.9000244140625,40.892535
2010-09-17,1275.5999755859375,41.011492
2010-09-20,1279.0,41.120805
2010-09-21,1272.4000244140625,40.908611
2010-09-22,1290.199951171875,41.480892
2010-09-23,1294.300048828125,41.612713
2010-09-24,1296.0,41.667368
2010-09-27,1296.699951171875,41.689872
2010-09-28,1306.5999755859375,42.008165
2010-09-29,1308.5,42.069252
2010-09-30,1307.800048828125,42.046748
2010-10-01,1316.0999755859375,42.313597
2010-10-04,1315.4000244140625,42.291093
2010-10-05,1338.9000244140625,43.046635
2010-10-06,1346.4000244140625,43.287766
2010-10-07,1333.9000244140625,42.885882
2010-10-08,1344.199951171875,43.217032
2010-10-11,1353.300048828125,43.509607
2010-10-12,1345.699951171875,43.265258
2010-10-13,1369.5,44.030447
2010-10-14,1376.699951171875,44.261931
2010-10-15,1371.0999755859375,44.081888
2010-10-18,1371.199951171875,44.085102
2010-10-19,1335.0999755859375,42.924461
2010-10-20,1343.300048828125,43.188099
2010-10-21,1324.699951171875,42.590092
2010-10-22,1324.4000244140625,42.58045
2010-10-25,1338.300048828125,43.027346
2010-10-26,1338.0,43.017699
2010-10-27,1322.199951171875,42.509716
2010-10-28,1342.0999755859375,43.149516
2010-10-29,1357.0999755859375,43.631777
2010-11-01,1350.199951171875,43.409936
2010-11-02,1356.4000244140625,43.609273
2010-11-03,1337.0999755859375,42.988762
2010-11-04,1382.699951171875,44.454836
2010-11-05,1397.300048828125,44.92424
2010-11-08,1402.800048828125,45.101069
2010-11-09,1409.800048828125,45.326124
2010-11-10,1399.0999755859375,44.982109
2010-11-11,1403.0999755859375,45.110712
2010-11-12,1365.4000244140625,43.89863
2010-11-15,1368.4000244140625,43.995082
2010-11-16,1338.300048828125,43.027346
2010-11-17,1336.800048828125,42.97912
2010-11-18,1352.9000244140625,43.496746
2010-11-19,1352.199951171875,43.474238
2010-11-22,1357.699951171875,43.651067
2010-11-23,1377.5,44.287653
2010-11-24,1372.9000244140625,44.139761
2010-11-26,1362.300048828125,43.798964
2010-11-29,1366.0,43.91792
2010-11-30,1385.0,44.528784
2010-12-01,1387.300048828125,44.602732
2010-12-02,1388.5,44.641312
2010-12-03,1405.4000244140625,45.18466
2010-12-06,1415.300048828125,45.502953
2010-12-07,1408.300048828125,45.277898
2010-12-08,1382.5,44.448407
2010-12-09,1392.0999755859375,44.757054
2010-12-10,1384.300048828125,44.50628
2010-12-13,1397.300048828125,44.92424
2010-12-14,1403.5999755859375,45.126787
2010-12-15,1385.5,44.544859
2010-12-16,1370.4000244140625,44.059384
2010-12-17,1378.5999755859375,44.323018
2010-12-20,1385.5,44.544859
2010-12-21,1388.199951171875,44.631665
2010-12-22,1386.800048828125,44.586657
2010-12-23,1380.0,44.36803
2010-12-27,1382.4000244140625,44.445193
2010-12-28,1405.199951171875,45.178228
2010-12-29,1413.0999755859375,45.432219
2010-12-30,1405.5999755859375,45.191089
2010-12-31,1421.0999755859375,45.689425
2011-01-03,1422.5999755859375,45.737651
2011-01-04,1378.5,44.319804
2011-01-05,1373.4000244140625,44.155836
2011-01-06,1371.4000244140625,44.091535
2011-01-07,1368.5,43.998297
2011-01-10,1373.699951171875,44.165479
2011-01-11,1384.0,44.496633
2011-01-12,1385.699951171875,44.551288
2011-01-13,1386.9000244140625,44.589871
2011-01-14,1360.4000244140625,43.737876
2011-01-18,1368.0999755859375,43.985436
2011-01-19,1370.199951171875,44.052951
2011-01-20,1346.5,43.29098
2011-01-21,1341.0,43.114151
2011-01-24,1344.5,43.226679
2011-01-25,1332.300048828125,42.834441
2011-01-26,1333.0,42.856945
2011-01-27,1318.4000244140625,42.387545
2011-01-28,1340.699951171875,43.104504
2011-01-31,1333.800048828125,42.882667
2011-02-01,1339.5999755859375,43.069139
2011-02-02,1331.5,42.808719
2011-02-03,1352.300048828125,43.477456
2011-02-04,1348.300048828125,43.348853
2011-02-07,1347.5999755859375,43.326345
2011-02-08,1363.4000244140625,43.834329
2011-02-09,1364.800048828125,43.87934
2011-02-10,1361.9000244140625,43.786103
2011-02-11,1359.9000244140625,43.721801
2011-02-14,1364.5999755859375,43.872908
2011-02-15,1373.5999755859375,44.162265
2011-02-16,1374.699951171875,44.19763
2011-02-17,1384.699951171875,44.519137
2011-02-18,1388.199951171875,44.631665
2011-02-22,1400.5,45.027121
2011-02-23,1413.4000244140625,45.441866
2011-02-24,1415.300048828125,45.502953
2011-02-25,1408.699951171875,45.290755
2011-02-28,1409.300048828125,45.310049
2011-03-01,1430.699951171875,45.998072
2011-03-02,1437.199951171875,46.207051
2011-03-03,1416.0,45.525457
2011-03-04,1428.199951171875,45.917695
2011-03-07,1434.0999755859375,46.107385
2011-03-08,1426.9000244140625,45.875901
2011-03-09,1429.300048828125,45.953064
2011-03-10,1412.199951171875,45.403283
2011-03-11,1421.5,45.702286
2011-03-14,1424.5999755859375,45.801953
2011-03-15,1392.5999755859375,44.773129
2011-03-16,1396.0,44.882442
2011-03-17,1404.0,45.139648
2011-03-18,1415.9000244140625,45.522243
2011-03-21,1426.199951171875,45.853393
2011-03-22,1427.5,45.895191
2011-03-23,1437.9000244140625,46.229559
2011-03-24,1434.800048828125,46.129893
2011-03-25,1426.0999755859375,45.850179
2011-03-28,1419.800048828125,45.647632
2011-03-29,1416.0,45.525457
2011-03-30,1423.800048828125,45.776235
2011-03-31,1438.9000244140625,46.26171
2011-04-01,1428.0999755859375,45.91448
2011-04-04,1432.199951171875,46.046298
2011-04-05,1451.800048828125,46.676455
2011-04-06,1457.699951171875,46.866142
2011-04-07,1458.5,46.891864
2011-04-08,1473.4000244140625,47.370911
2011-04-11,1467.4000244140625,47.178006
2011-04-12,1452.9000244140625,46.71182
2011-04-13,1454.9000244140625,46.776122
2011-04-14,1471.699951171875,47.316252
2011-04-15,1485.300048828125,47.753505
2011-04-18,1492.300048828125,47.978561
2011-04-19,1494.5,48.049291
2011-04-20,1498.300048828125,48.171465
2011-04-21,1503.199951171875,48.329001
2011-04-25,1508.5999755859375,48.502615
2011-04-26,1503.0,48.322572
2011-04-27,1516.699951171875,48.763036
2011-04-28,1530.800048828125,49.216364
2011-04-29,1556.0,50.026562
2011-05-02,1556.699951171875,50.049066
2011-05-03,1540.0999755859375,49.515364
2011-05-04,1514.9000244140625,48.705167
2011-05-05,1480.9000244140625,47.612041
2011-05-06,1491.199951171875,47.943192
2011-05-09,1502.9000244140625,48.319358
2011-05-10,1516.5999755859375,48.759821
2011-05-11,1501.0999755859375,48.261485
2011-05-12,1506.5999755859375,48.438314
2011-05-13,1493.4000244140625,48.013926
2011-05-16,1490.4000244140625,47.917473
2011-05-17,1479.800048828125,47.576676
2011-05-18,1495.5999755859375,48.084656
2011-05-19,1492.199951171875,47.975342
2011-05-20,1508.800048828125,48.509048
2011-05-23,1515.300048828125,48.718028
2011-05-24,1523.199951171875,48.972016
2011-05-25,1526.5999755859375,49.081329
2011-05-26,1522.800048828125,48.959158
2011-05-27,1536.300048828125,49.393194
2011-05-31,1535.9000244140625,49.380332
2011-06-01,1542.4000244140625,49.589312
2011-06-02,1532.0,49.254944
2011-06-03,1541.699951171875,49.566804
2011-06-06,1546.5,49.72113
2011-06-07,1543.300048828125,49.618249
2011-06-08,1538.0999755859375,49.451063
2011-06-09,1542.0999755859375,49.579665
2011-06-10,1528.5999755859375,49.14563
2011-06-13,1515.0,48.708381
2011-06-14,1523.800048828125,48.991309
2011-06-15,1525.5999755859375,49.049178
2011-06-16,1529.300048828125,49.168138
2011-06-17,1538.5999755859375,49.467138
2011-06-20,1541.5,49.560376
2011-06-21,1546.0,49.705054
2011-06-22,1552.9000244140625,49.926895
2011-06-23,1520.0999755859375,48.872349
2011-06-24,1500.5,48.242195
2011-06-27,1496.0,48.097517
2011-06-28,1499.699951171875,48.216473
2011-06-29,1509.9000244140625,48.544413
2011-06-30,1502.300048828125,48.300068
2011-07-01,1482.300048828125,47.657053
2011-07-05,1512.300048828125,48.621576
2011-07-06,1528.699951171875,49.148845
2011-07-07,1530.199951171875,49.197071
2011-07-08,1541.199951171875,49.550729
2011-07-11,1548.800048828125,49.795078
2011-07-12,1561.9000244140625,50.216252
2011-07-13,1585.199951171875,50.965362
2011-07-14,1589.0,51.087536
2011-07-15,1589.800048828125,51.113258
2011-07-18,1602.0999755859375,51.50871
2011-07-19,1600.9000244140625,51.470131
2011-07-20,1596.699951171875,51.335095
2011-07-21,1586.800048828125,51.016806
2011-07-22,1601.300048828125,51.482992
2011-07-25,1612.0,51.827003
2011-07-26,1616.5999755859375,51.974896
2011-07-27,1615.0,51.923456
2011-07-28,1613.4000244140625,51.872015
2011-07-29,1628.300048828125,52.351062
2011-08-01,1619.0,52.052059
2011-08-02,1641.9000244140625,52.788312
2011-08-03,1663.4000244140625,53.479553
2011-08-04,1656.199951171875,53.248065
2011-08-05,1648.800048828125,53.010153
2011-08-08,1710.199951171875,54.984205
2011-08-09,1740.0,55.942299
2011-08-10,1781.300048828125,57.270126
2011-08-11,1748.800048828125,56.225227
2011-08-12,1740.199951171875,55.948728
2011-08-15,1755.5,56.440636
2011-08-16,1782.4000244140625,57.305491
2011-08-17,1791.199951171875,57.588416
2011-08-18,1818.9000244140625,58.478994
2011-08-19,1848.9000244140625,59.443516
2011-08-22,1888.699951171875,60.723113
2011-08-23,1858.300048828125,59.745734
2011-08-24,1754.0999755859375,56.395624
2011-08-25,1759.800048828125,56.578885
2011-08-26,1794.0999755859375,57.681654
2011-08-29,1788.4000244140625,57.498396
2011-08-30,1826.699951171875,58.729767
2011-08-31,1828.5,58.78764
2011-09-01,1826.0,58.707263
2011-09-02,1873.699951171875,60.240852
2011-09-06,1869.9000244140625,60.118682
2011-09-07,1814.199951171875,58.327883
2011-09-08,1854.4000244140625,59.620345
2011-09-09,1856.4000244140625,59.684647
2011-09-12,1809.9000244140625,58.189637
2011-09-13,1826.800048828125,58.732985
2011-09-14,1823.5,58.626886
2011-09-15,1778.5,57.180103
2011-09-16,1812.0999755859373,58.260367
2011-09-19,1776.4000244140625,57.112587
2011-09-20,1806.5999755859373,58.083538
2011-09-21,1805.5,58.048173
2011-09-22,1739.199951171875,55.916577
2011-09-23,1637.5,52.646848
2011-09-26,1592.5,51.200064
2011-09-27,1650.5999755859375,53.068022
2011-09-28,1616.300048828125,51.965253
2011-09-29,1615.5,51.939531
2011-09-30,1620.4000244140625,52.097071
2011-10-03,1656.0,53.241636
2011-10-04,1614.699951171875,51.913809
2011-10-05,1640.300048828125,52.736871
2011-10-06,1651.9000244140625,53.109819
2011-10-07,1634.5,52.550395
2011-10-10,1669.5999755859375,53.678886
2011-10-11,1659.699951171875,53.360593
2011-10-12,1681.300048828125,54.055052
2011-10-13,1667.300048828125,53.604941
2011-10-14,1681.800048828125,54.071127
2011-10-17,1675.5,53.868576
2011-10-18,1651.699951171875,53.103387
2011-10-19,1646.0,52.920129
2011-10-20,1611.9000244140625,51.823789
2011-10-21,1635.0999755859375,52.569685
2011-10-24,1651.5,53.096958
2011-10-25,1699.5999755859375,54.643408
2011-10-26,1722.699951171875,55.38609
2011-10-27,1746.699951171875,56.157707
2011-10-28,1746.199951171875,56.141632
2011-10-31,1724.199951171875,55.434316
2011-11-01,1711.0,55.009927
2011-11-02,1728.699951171875,55.578994
2011-11-03,1764.199951171875,56.720346
2011-11-04,1755.300048828125,56.434207
2011-11-07,1790.300048828125,57.559483
2011-11-08,1798.4000244140625,57.819903
2011-11-09,1790.9000244140625,57.578773
2011-11-10,1758.9000244140625,56.549949
2011-11-11,1787.5,57.469459
2011-11-14,1777.800048828125,57.157599
2011-11-15,1781.699951171875,57.282984
2011-11-16,1773.800048828125,57.028996
2011-11-17,1719.800048828125,55.292856
2011-11-18,1724.699951171875,55.450391
2011-11-21,1678.300048828125,53.9586
2011-11-22,1702.199951171875,54.726999
2011-11-23,1695.699951171875,54.518019
2011-11-25,1685.5,54.190083
2011-11-28,1710.800048828125,55.003499
2011-11-29,1713.4000244140625,55.08709
2011-11-30,1745.5,56.119128
2011-12-01,1735.300048828125,55.791192
2011-12-02,1747.0,56.167354
2011-12-05,1730.699951171875,55.643296
2011-12-06,1727.9000244140625,55.553276
2011-12-07,1740.9000244140625,55.971235
2011-12-08,1709.800048828125,54.971348
2011-12-09,1712.800048828125,55.0678
2011-12-12,1664.199951171875,53.505271
2011-12-13,1659.9000244140625,53.367025
2011-12-14,1584.300048828125,50.936429
2011-12-15,1574.5999755859375,50.624565
2011-12-16,1595.5999755859375,51.29973
2011-12-19,1594.4000244140625,51.261151
2011-12-20,1615.5999755859375,51.942745
2011-12-21,1611.9000244140625,51.823789
2011-12-22,1608.9000244140625,51.727337
2011-12-23,1604.699951171875,51.592301
2011-12-27,1594.199951171875,51.254719
2011-12-28,1562.9000244140625,50.248403
2011-12-29,1539.9000244140625,49.508935
2011-12-30,1565.800048828125,50.341641
2012-01-03,1599.699951171875,51.431548
2012-01-04,1611.9000244140625,51.823789
2012-01-05,1619.4000244140625,52.06492
2012-01-06,1616.0999755859375,51.958821
2012-01-09,1607.5,51.682325
2012-01-10,1631.0,52.437868
2012-01-11,1639.199951171875,52.701502
2012-01-12,1647.300048828125,52.961926
2012-01-13,1630.4000244140625,52.418578
2012-01-17,1655.199951171875,53.215914
2012-01-18,1659.5,53.354164
2012-01-19,1654.0999755859375,53.180549
2012-01-20,1663.699951171875,53.489195
2012-01-23,1678.0,53.948953
2012-01-24,1664.199951171875,53.505271
2012-01-25,1699.800048828125,54.649841
2012-01-26,1726.300048828125,55.501835
2012-01-27,1731.800048828125,55.678664
2012-01-30,1731.0,55.652942
2012-01-31,1737.800048828125,55.871569
2012-02-01,1747.0999755859375,56.170569
2012-02-02,1756.800048828125,56.482433
2012-02-03,1737.9000244140625,55.874783
2012-02-06,1722.800048828125,55.389308
2012-02-07,1746.4000244140625,56.148065
2012-02-08,1729.300048828125,55.598288
2012-02-09,1739.0,55.910148
2012-02-10,1723.300048828125,55.405383
2012-02-13,1723.0,55.395736
2012-02-14,1715.9000244140625,55.167467
2012-02-15,1726.300048828125,55.501835
2012-02-16,1726.800048828125,55.517911
2012-02-17,1724.5,55.443962
2012-02-21,1757.0999755859375,56.492076
2012-02-22,1770.0,56.906821
2012-02-23,1784.9000244140625,57.385868
2012-02-24,1775.0999755859375,57.070789
2012-02-27,1773.5999755859375,57.022563
2012-02-28,1787.0,57.453384
2012-02-29,1709.9000244140625,54.974562
2012-03-01,1721.0999755859375,55.334649
2012-03-02,1708.800048828125,54.939197
2012-03-05,1703.0,54.752721
2012-03-06,1671.4000244140625,53.736759
2012-03-07,1683.300048828125,54.119353
2012-03-08,1698.0999755859375,54.595182
2012-03-09,1710.9000244140625,55.006713
2012-03-12,1699.199951171875,54.630547
2012-03-13,1693.699951171875,54.453718
2012-03-14,1642.5,52.807601
2012-03-15,1659.0999755859375,53.341303
2012-03-16,1655.5,53.225561
2012-03-19,1666.9000244140625,53.59208
2012-03-20,1646.699951171875,52.942633
2012-03-21,1650.0,53.048732
2012-03-22,1642.300048828125,52.801173
2012-03-23,1662.300048828125,53.444188
2012-03-26,1685.5,54.190083
2012-03-27,1684.800048828125,54.167579
2012-03-28,1657.9000244140625,53.302724
2012-03-29,1652.199951171875,53.119462
2012-03-30,1669.300048828125,53.669243
2012-04-02,1677.5,53.932877
2012-04-03,1670.0,53.691747
2012-04-04,1612.300048828125,51.83665
2012-04-05,1628.5,52.357491
2012-04-09,1642.5,52.807601
2012-04-10,1659.5,53.354164
2012-04-11,1659.0,53.338089
2012-04-12,1679.5,53.997179
2012-04-13,1659.0999755859375,53.341303
2012-04-16,1648.699951171875,53.006934
2012-04-17,1650.300048828125,53.058379
2012-04-18,1638.800048828125,52.688645
2012-04-19,1640.5999755859375,52.746514
2012-04-20,1642.0999755859375,52.79474
2012-04-23,1631.9000244140625,52.466804
2012-04-24,1643.0,52.823677
2012-04-25,1641.4000244140625,52.772236
2012-04-26,1659.5999755859375,53.357378
2012-04-27,1664.0,53.498842
2012-04-30,1663.4000244140625,53.479553
2012-05-01,1661.699951171875,53.424894
2012-05-02,1653.4000244140625,53.158045
2012-05-03,1634.199951171875,52.540748
2012-05-04,1644.699951171875,52.878331
2012-05-07,1638.5999755859375,52.682213
2012-05-08,1604.0,51.569797
2012-05-09,1593.699951171875,51.238643
2012-05-10,1595.0999755859375,51.283655
2012-05-11,1583.5999755859375,50.913921
2012-05-14,1560.5999755859375,50.174454
2012-05-15,1556.800048828125,50.052284
2012-05-16,1536.199951171875,49.389975
2012-05-17,1574.5,50.62135
2012-05-18,1591.5999755859375,51.171127
2012-05-21,1588.4000244140625,51.068247
2012-05-22,1576.300048828125,50.679223
2012-05-23,1548.0999755859375,49.77257
2012-05-24,1557.300048828125,50.068359
2012-05-25,1568.800048828125,50.438093
2012-05-29,1548.5999755859375,49.788645
2012-05-30,1563.4000244140625,50.264478
2012-05-31,1562.5999755859375,50.238756
2012-06-01,1620.5,52.100285
2012-06-04,1612.199951171875,51.833432
2012-06-05,1615.199951171875,51.929884
2012-06-06,1632.800048828125,52.495741
2012-06-07,1586.5999755859375,51.010374
2012-06-08,1590.0999755859375,51.122901
2012-06-11,1595.5,51.296516
2012-06-12,1612.699951171875,51.849507
2012-06-13,1618.0999755859375,52.023122
2012-06-14,1618.4000244140625,52.032769
2012-06-15,1627.0,52.309265
2012-06-18,1625.699951171875,52.267467
2012-06-19,1622.199951171875,52.15494
2012-06-20,1614.800048828125,51.917027
2012-06-21,1564.5,50.299843
2012-06-22,1566.0,50.348069
2012-06-25,1587.5,51.03931
2012-06-26,1574.0,50.605275
2012-06-27,1577.5,50.717803
2012-06-28,1549.699951171875,49.82401
2012-06-29,1603.5,51.553722
2012-07-02,1597.199951171875,51.351171
2012-07-03,1621.300048828125,52.126007
2012-07-05,1608.9000244140625,51.727337
2012-07-06,1578.4000244140625,50.746739
2012-07-09,1588.5999755859375,51.074675
2012-07-10,1579.300048828125,50.775676
2012-07-11,1575.199951171875,50.643854
2012-07-12,1564.9000244140625,50.312704
2012-07-13,1591.5999755859375,51.171127
2012-07-16,1591.199951171875,51.158266
2012-07-17,1589.0999755859375,51.090751
2012-07-18,1570.4000244140625,50.489533
2012-07-19,1580.0999755859375,50.801394
2012-07-20,1582.5,50.878556
2012-07-23,1577.0999755859375,50.704942
2012-07-24,1576.0,50.669577
2012-07-25,1608.0,51.6984
2012-07-26,1615.0,51.923456
2012-07-27,1617.9000244140625,52.016694
2012-07-30,1619.699951171875,52.074563
2012-07-31,1610.5,51.778777
2012-08-01,1603.699951171875,51.560151
2012-08-02,1587.4000244140625,51.036096
2012-08-03,1606.0,51.634099
2012-08-06,1612.9000244140625,51.85594
2012-08-07,1609.699951171875,51.753055
2012-08-08,1612.9000244140625,51.85594
2012-08-09,1617.0999755859375,51.990971
2012-08-10,1619.699951171875,52.074563
2012-08-13,1609.5999755859375,51.749841
2012-08-14,1599.4000244140625,51.421905
2012-08-15,1603.699951171875,51.560151
2012-08-16,1616.0999755859375,51.958821
2012-08-17,1616.300048828125,51.965253
2012-08-20,1620.0999755859375,52.087424
2012-08-21,1639.9000244140625,52.72401
2012-08-22,1637.4000244140625,52.643633
2012-08-23,1669.5999755859375,53.678886
2012-08-24,1669.800048828125,53.685318
2012-08-27,1672.4000244140625,53.768909
2012-08-28,1666.5,53.579219
2012-08-29,1659.800048828125,53.363811
2012-08-30,1653.5,53.161259
2012-08-31,1684.5999755859375,54.161147
2012-09-04,1692.9000244140625,54.428
2012-09-05,1690.800048828125,54.360484
2012-09-06,1702.5999755859375,54.73986
2012-09-07,1737.5,55.861922
2012-09-10,1728.699951171875,55.578994
2012-09-11,1731.800048828125,55.678664
2012-09-12,1730.5999755859375,55.640081
2012-09-13,1769.0999755859375,56.877885
2012-09-14,1769.800048828125,56.900393
2012-09-17,1767.699951171875,56.832873
2012-09-18,1768.4000244140625,56.855381
2012-09-19,1769.0,56.874671
2012-09-20,1767.699951171875,56.832873
2012-09-21,1775.5,57.083651
2012-09-24,1762.0999755859375,56.65283
2012-09-25,1763.800048828125,56.707488
2012-09-26,1750.5999755859375,56.283096
2012-09-27,1777.5999755859375,57.151166
2012-09-28,1771.0999755859375,56.942186
2012-10-01,1780.5,57.244404
2012-10-02,1772.699951171875,56.993627
2012-10-03,1777.300048828125,57.141523
2012-10-04,1794.0999755859375,57.681654
2012-10-05,1778.5999755859375,57.183317
2012-10-08,1773.5,57.019349
2012-10-09,1763.0,56.681766
2012-10-10,1763.199951171875,56.688195
2012-10-11,1768.800048828125,56.868242
2012-10-12,1758.0,56.521012
2012-10-15,1736.0,55.813696
2012-10-16,1744.699951171875,56.093406
2012-10-17,1751.5,56.312033
2012-10-18,1743.300048828125,56.048398
2012-10-19,1722.800048828125,55.389308
2012-10-22,1725.0999755859375,55.463252
2012-10-23,1708.300048828125,54.923122
2012-10-24,1700.5,54.672345
2012-10-25,1712.0,55.042078
2012-10-26,1710.9000244140625,55.006713
2012-10-31,1717.5,55.218907
2012-11-01,1714.0999755859375,55.109594
2012-11-02,1674.0999755859375,53.823564
2012-11-05,1682.199951171875,54.083984
2012-11-06,1714.0999755859375,55.109594
2012-11-07,1713.199951171875,55.080657
2012-11-08,1725.4000244140625,55.472899
2012-11-09,1730.300048828125,55.630438
2012-11-12,1730.300048828125,55.630438
2012-11-13,1724.199951171875,55.434316
2012-11-14,1729.5,55.604716
2012-11-15,1713.300048828125,55.083876
2012-11-16,1714.300048828125,55.116026
2012-11-19,1734.0,55.749395
2012-11-20,1723.199951171875,55.402165
2012-11-21,1727.9000244140625,55.553276
2012-11-23,1751.300048828125,56.305604
2012-11-26,1749.5,56.247731
2012-11-27,1742.199951171875,56.013029
2012-11-28,1716.5,55.186756
2012-11-29,1727.199951171875,55.530768
2012-11-30,1710.9000244140625,55.006713
2012-12-03,1719.5999755859375,55.286423
2012-12-04,1694.4000244140625,54.476226
2012-12-05,1692.4000244140625,54.411924
2012-12-06,1700.300048828125,54.665916
2012-12-07,1704.0,54.784872
2012-12-10,1713.0,55.074229
2012-12-11,1708.199951171875,54.919904
2012-12-12,1716.5999755859375,55.189971
2012-12-13,1695.5999755859375,54.514805
2012-12-14,1695.800048828125,54.521238
2012-12-17,1697.0,54.559817
2012-12-18,1669.5,53.675671
2012-12-19,1666.5,53.579219
2012-12-20,1644.9000244140625,52.884764
2012-12-21,1659.0999755859375,53.341303
2012-12-24,1658.5999755859375,53.325227
2012-12-26,1659.800048828125,53.363811
2012-12-27,1662.5999755859375,53.45383
2012-12-28,1654.9000244140625,53.206271
2012-12-31,1674.800048828125,53.846072
2013-01-02,1687.9000244140625,54.267246
2013-01-03,1673.699951171875,53.810703
2013-01-04,1648.0999755859375,52.987645
2013-01-07,1645.5,52.904053
2013-01-08,1661.5,53.418465
2013-01-09,1654.800048828125,53.203057
2013-01-10,1677.300048828125,53.926449
2013-01-11,1660.0,53.370239
2013-01-14,1668.9000244140625,53.656382
2013-01-15,1683.4000244140625,54.122568
2013-01-16,1682.699951171875,54.10006
2013-01-17,1690.4000244140625,54.347623
2013-01-18,1686.5999755859375,54.225448
2013-01-22,1692.800048828125,54.424785
2013-01-23,1686.300048828125,54.215806
2013-01-24,1669.5,53.675671
2013-01-25,1656.4000244140625,53.254497
2013-01-28,1652.4000244140625,53.125894
2013-01-29,1660.699951171875,53.392743
2013-01-30,1679.9000244140625,54.01004
2013-01-31,1660.5999755859375,53.389529
2013-02-01,1669.4000244140625,53.672457
2013-02-04,1675.300048828125,53.862147
2013-02-05,1672.4000244140625,53.768909
2013-02-06,1677.699951171875,53.939306
